id,Polling Center,Party_ID,Party,Acronym,Votes,Municipality
35,3506D,132,Lidhja Demokratike e Kosovës,LDK,1,Ranillug
35,3506D,133,Naša Inicijativa,NAŠA,0,Ranillug
35,3506D,134,Partia Demokratike e Kosovës,PDK,0,Ranillug
35,3506D,135,Aleanca për Ardhmërinë e Kosovës,AAK,0,Ranillug
35,3506D,136,Partia Liberale Egjiptiane,PLE,0,Ranillug
35,3506D,137,Jedinstvena Goranska Partija,JGP,0,Ranillug
35,3506D,138,FJALA,FJALA,0,Ranillug
35,3507D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Ranillug
35,3507D,112,Kosova Demokratik Türk Partisi,KDTP,2,Ranillug
35,3507D,113,Koalicija VAKAT,VAKAT,0,Ranillug
35,3507D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Ranillug
35,3507D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Ranillug
35,3507D,116,Lëvizja për Bashkëveprim,LpB,0,Ranillug
35,3507D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Ranillug
35,3507D,118,Srpski Demokratski Savez,SDS,0,Ranillug
35,3507D,119,Srpska Lista,SL,70,Ranillug
35,3507D,120,Partia Balliste,PB,0,Ranillug
35,3507D,121,Nisma Socialdemokrate,NISMA,0,Ranillug
35,3507D,122,Koalicija Zajeno,KZ,0,Ranillug
35,3507D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Ranillug
35,3507D,124,Romani Iniciyativa,RI,0,Ranillug
35,3507D,125,Socialdemokratska Unija,SDU,0,Ranillug
35,3507D,126,Kosovaki Nevi Romani Partia,KNRP,0,Ranillug
35,3507D,127,Lëvizja VETËVENDOSJE!,LV,0,Ranillug
35,3507D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Ranillug
35,3507D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Ranillug
35,3507D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Ranillug
35,3507D,131,Nova Demokratska Stranka,NDS,0,Ranillug
35,3507D,132,Lidhja Demokratike e Kosovës,LDK,0,Ranillug
35,3507D,133,Naša Inicijativa,NAŠA,0,Ranillug
35,3507D,134,Partia Demokratike e Kosovës,PDK,0,Ranillug
35,3507D,135,Aleanca për Ardhmërinë e Kosovës,AAK,0,Ranillug
35,3507D,136,Partia Liberale Egjiptiane,PLE,0,Ranillug
35,3507D,137,Jedinstvena Goranska Partija,JGP,0,Ranillug
35,3507D,138,FJALA,FJALA,0,Ranillug
35,CB135,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Ranillug
35,CB135,112,Kosova Demokratik Türk Partisi,KDTP,1,Ranillug
35,CB135,113,Koalicija VAKAT,VAKAT,0,Ranillug
35,CB135,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Ranillug
35,CB135,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,7,Ranillug
35,CB135,116,Lëvizja për Bashkëveprim,LpB,0,Ranillug
35,CB135,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Ranillug
35,CB135,118,Srpski Demokratski Savez,SDS,0,Ranillug
35,CB135,119,Srpska Lista,SL,81,Ranillug
35,CB135,120,Partia Balliste,PB,0,Ranillug
35,CB135,121,Nisma Socialdemokrate,NISMA,1,Ranillug
35,CB135,122,Koalicija Zajeno,KZ,0,Ranillug
35,CB135,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Ranillug
35,CB135,124,Romani Iniciyativa,RI,1,Ranillug
35,CB135,125,Socialdemokratska Unija,SDU,0,Ranillug
35,CB135,126,Kosovaki Nevi Romani Partia,KNRP,0,Ranillug
35,CB135,127,Lëvizja VETËVENDOSJE!,LV,3,Ranillug
35,CB135,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Ranillug
35,CB135,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Ranillug
35,CB135,130,Partia e Ashkalinjëve për Integrim,PAI,0,Ranillug
35,CB135,131,Nova Demokratska Stranka,NDS,0,Ranillug
35,CB135,132,Lidhja Demokratike e Kosovës,LDK,3,Ranillug
35,CB135,133,Naša Inicijativa,NAŠA,0,Ranillug
35,CB135,134,Partia Demokratike e Kosovës,PDK,0,Ranillug
35,CB135,135,Aleanca për Ardhmërinë e Kosovës,AAK,0,Ranillug
35,CB135,136,Partia Liberale Egjiptiane,PLE,0,Ranillug
35,CB135,137,Jedinstvena Goranska Partija,JGP,0,Ranillug
35,CB135,138,FJALA,FJALA,0,Ranillug
35,3503D,116,Lëvizja për Bashkëveprim,LpB,0,Ranillug
35,3503D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Ranillug
35,3503D,118,Srpski Demokratski Savez,SDS,0,Ranillug
35,3503D,119,Srpska Lista,SL,143,Ranillug
35,3503D,120,Partia Balliste,PB,0,Ranillug
35,3503D,121,Nisma Socialdemokrate,NISMA,0,Ranillug
35,3503D,122,Koalicija Zajeno,KZ,0,Ranillug
35,3503D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Ranillug
35,3503D,124,Romani Iniciyativa,RI,0,Ranillug
35,3503D,125,Socialdemokratska Unija,SDU,0,Ranillug
35,3503D,126,Kosovaki Nevi Romani Partia,KNRP,0,Ranillug
35,3503D,127,Lëvizja VETËVENDOSJE!,LV,0,Ranillug
35,3503D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Ranillug
35,3503D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Ranillug
35,3503D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Ranillug
35,3503D,131,Nova Demokratska Stranka,NDS,0,Ranillug
35,3503D,132,Lidhja Demokratike e Kosovës,LDK,2,Ranillug
35,3503D,133,Naša Inicijativa,NAŠA,0,Ranillug
35,3503D,134,Partia Demokratike e Kosovës,PDK,0,Ranillug
35,3503D,135,Aleanca për Ardhmërinë e Kosovës,AAK,0,Ranillug
35,3503D,136,Partia Liberale Egjiptiane,PLE,0,Ranillug
35,3503D,137,Jedinstvena Goranska Partija,JGP,0,Ranillug
35,3503D,138,FJALA,FJALA,0,Ranillug
35,3503D,112,Kosova Demokratik Türk Partisi,KDTP,0,Ranillug
35,3503D,113,Koalicija VAKAT,VAKAT,0,Ranillug
35,3503D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Ranillug
35,3503D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,4,Ranillug
35,3503D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Ranillug
36,3602D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Partesh
36,3602D,112,Kosova Demokratik Türk Partisi,KDTP,6,Partesh
36,3602D,113,Koalicija VAKAT,VAKAT,0,Partesh
36,3601D,138,FJALA,FJALA,0,Partesh
36,3602D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,3,Partesh
36,3602D,116,Lëvizja për Bashkëveprim,LpB,0,Partesh
36,3602D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Partesh
36,3602D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Partesh
36,3601D,134,Partia Demokratike e Kosovës,PDK,0,Partesh
36,3601D,135,Aleanca për Ardhmërinë e Kosovës,AAK,0,Partesh
36,3601D,136,Partia Liberale Egjiptiane,PLE,0,Partesh
36,3601D,137,Jedinstvena Goranska Partija,JGP,0,Partesh
36,3601D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Partesh
36,3601D,112,Kosova Demokratik Türk Partisi,KDTP,0,Partesh
36,3601D,113,Koalicija VAKAT,VAKAT,0,Partesh
36,3601D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Partesh
36,3601D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,2,Partesh
36,3601D,116,Lëvizja për Bashkëveprim,LpB,0,Partesh
36,3601D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Partesh
36,3601D,118,Srpski Demokratski Savez,SDS,5,Partesh
36,3601D,119,Srpska Lista,SL,403,Partesh
36,3601D,120,Partia Balliste,PB,0,Partesh
36,3601D,121,Nisma Socialdemokrate,NISMA,0,Partesh
36,3601D,122,Koalicija Zajeno,KZ,0,Partesh
36,3601D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Partesh
36,3601D,124,Romani Iniciyativa,RI,0,Partesh
36,3601D,125,Socialdemokratska Unija,SDU,0,Partesh
36,3601D,126,Kosovaki Nevi Romani Partia,KNRP,0,Partesh
36,3601D,127,Lëvizja VETËVENDOSJE!,LV,0,Partesh
36,3601D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Partesh
36,3601D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Partesh
36,3601D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Partesh
36,3601D,131,Nova Demokratska Stranka,NDS,0,Partesh
36,3601D,132,Lidhja Demokratike e Kosovës,LDK,0,Partesh
36,3601D,133,Naša Inicijativa,NAŠA,0,Partesh
36,3603D,118,Srpski Demokratski Savez,SDS,57,Partesh
36,3603D,119,Srpska Lista,SL,799,Partesh
36,3603D,120,Partia Balliste,PB,2,Partesh
36,3603D,121,Nisma Socialdemokrate,NISMA,0,Partesh
36,3603D,122,Koalicija Zajeno,KZ,0,Partesh
36,3603D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,3,Partesh
36,3603D,124,Romani Iniciyativa,RI,0,Partesh
36,3603D,125,Socialdemokratska Unija,SDU,0,Partesh
36,3603D,126,Kosovaki Nevi Romani Partia,KNRP,0,Partesh
36,3603D,127,Lëvizja VETËVENDOSJE!,LV,3,Partesh
36,3603D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Partesh
36,3603D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Partesh
36,3602D,118,Srpski Demokratski Savez,SDS,11,Partesh
36,3602D,119,Srpska Lista,SL,485,Partesh
36,3602D,120,Partia Balliste,PB,1,Partesh
36,3602D,121,Nisma Socialdemokrate,NISMA,0,Partesh
36,3602D,122,Koalicija Zajeno,KZ,0,Partesh
36,3602D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,1,Partesh
36,3602D,124,Romani Iniciyativa,RI,0,Partesh
36,3602D,125,Socialdemokratska Unija,SDU,0,Partesh
36,3602D,126,Kosovaki Nevi Romani Partia,KNRP,0,Partesh
36,3602D,127,Lëvizja VETËVENDOSJE!,LV,2,Partesh
36,3602D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Partesh
36,3602D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Partesh
36,3602D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Partesh
36,3602D,131,Nova Demokratska Stranka,NDS,0,Partesh
36,3602D,132,Lidhja Demokratike e Kosovës,LDK,1,Partesh
36,3602D,133,Naša Inicijativa,NAŠA,0,Partesh
36,3602D,134,Partia Demokratike e Kosovës,PDK,0,Partesh
36,3602D,135,Aleanca për Ardhmërinë e Kosovës,AAK,0,Partesh
36,3602D,136,Partia Liberale Egjiptiane,PLE,0,Partesh
36,3602D,137,Jedinstvena Goranska Partija,JGP,0,Partesh
36,3602D,138,FJALA,FJALA,0,Partesh
36,3603D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Partesh
36,3603D,112,Kosova Demokratik Türk Partisi,KDTP,0,Partesh
36,3603D,113,Koalicija VAKAT,VAKAT,0,Partesh
36,3603D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Partesh
36,3603D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,7,Partesh
36,3603D,116,Lëvizja për Bashkëveprim,LpB,0,Partesh
36,3603D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Partesh
36,CB136,130,Partia e Ashkalinjëve për Integrim,PAI,0,Partesh
36,CB136,131,Nova Demokratska Stranka,NDS,0,Partesh
36,CB136,132,Lidhja Demokratike e Kosovës,LDK,0,Partesh
36,CB136,133,Naša Inicijativa,NAŠA,0,Partesh
36,CB136,134,Partia Demokratike e Kosovës,PDK,0,Partesh
36,CB136,135,Aleanca për Ardhmërinë e Kosovës,AAK,0,Partesh
36,CB136,136,Partia Liberale Egjiptiane,PLE,0,Partesh
36,CB136,137,Jedinstvena Goranska Partija,JGP,0,Partesh
36,CB136,138,FJALA,FJALA,0,Partesh
36,CB136,111,Iniciativa e Re Demokratike e Kosovës,IRDK,1,Partesh
36,CB136,112,Kosova Demokratik Türk Partisi,KDTP,0,Partesh
36,CB136,113,Koalicija VAKAT,VAKAT,0,Partesh
36,CB136,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Partesh
36,3603D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Partesh
36,3603D,131,Nova Demokratska Stranka,NDS,0,Partesh
36,3603D,132,Lidhja Demokratike e Kosovës,LDK,0,Partesh
36,3603D,133,Naša Inicijativa,NAŠA,0,Partesh
36,3603D,134,Partia Demokratike e Kosovës,PDK,0,Partesh
36,3603D,135,Aleanca për Ardhmërinë e Kosovës,AAK,0,Partesh
36,3603D,136,Partia Liberale Egjiptiane,PLE,0,Partesh
36,3603D,137,Jedinstvena Goranska Partija,JGP,0,Partesh
36,3603D,138,FJALA,FJALA,0,Partesh
36,CB136,124,Romani Iniciyativa,RI,1,Partesh
36,CB136,125,Socialdemokratska Unija,SDU,0,Partesh
36,CB136,126,Kosovaki Nevi Romani Partia,KNRP,0,Partesh
36,CB136,127,Lëvizja VETËVENDOSJE!,LV,0,Partesh
36,CB136,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Partesh
36,CB136,116,Lëvizja për Bashkëveprim,LpB,0,Partesh
36,CB136,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Partesh
36,CB136,118,Srpski Demokratski Savez,SDS,0,Partesh
36,CB136,119,Srpska Lista,SL,19,Partesh
36,CB136,120,Partia Balliste,PB,0,Partesh
36,CB136,121,Nisma Socialdemokrate,NISMA,0,Partesh
36,CB136,122,Koalicija Zajeno,KZ,0,Partesh
36,CB136,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Partesh
36,CB136,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Partesh
36,CB136,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Partesh
37,3701D,113,Koalicija VAKAT,VAKAT,0,Kllokot
37,3701D,114,Yenilikçi Türk Hareket Partisi,YTHP,1,Kllokot
37,3701D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kllokot
37,3701D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kllokot
37,3702D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,7,Kllokot
37,3702D,116,Lëvizja për Bashkëveprim,LpB,0,Kllokot
37,3702D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kllokot
37,3702D,118,Srpski Demokratski Savez,SDS,1,Kllokot
37,3702D,119,Srpska Lista,SL,82,Kllokot
37,3702D,120,Partia Balliste,PB,0,Kllokot
37,3702D,121,Nisma Socialdemokrate,NISMA,31,Kllokot
37,3702D,122,Koalicija Zajeno,KZ,0,Kllokot
37,3702D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kllokot
37,3702D,124,Romani Iniciyativa,RI,0,Kllokot
37,3702D,125,Socialdemokratska Unija,SDU,0,Kllokot
37,3702D,126,Kosovaki Nevi Romani Partia,KNRP,1,Kllokot
37,3701D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,8,Kllokot
37,3701D,116,Lëvizja për Bashkëveprim,LpB,2,Kllokot
37,3701D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kllokot
37,3701D,118,Srpski Demokratski Savez,SDS,2,Kllokot
37,3701D,119,Srpska Lista,SL,256,Kllokot
37,3701D,120,Partia Balliste,PB,0,Kllokot
37,3701D,121,Nisma Socialdemokrate,NISMA,2,Kllokot
37,3701D,122,Koalicija Zajeno,KZ,1,Kllokot
37,3701D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kllokot
37,3701D,124,Romani Iniciyativa,RI,0,Kllokot
37,3701D,125,Socialdemokratska Unija,SDU,0,Kllokot
37,3701D,126,Kosovaki Nevi Romani Partia,KNRP,0,Kllokot
37,3701D,127,Lëvizja VETËVENDOSJE!,LV,71,Kllokot
37,3701D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kllokot
37,3701D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kllokot
37,3701D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kllokot
37,3701D,131,Nova Demokratska Stranka,NDS,0,Kllokot
37,3701D,132,Lidhja Demokratike e Kosovës,LDK,15,Kllokot
37,3701D,133,Naša Inicijativa,NAŠA,0,Kllokot
37,3701D,134,Partia Demokratike e Kosovës,PDK,8,Kllokot
37,3701D,135,Aleanca për Ardhmërinë e Kosovës,AAK,2,Kllokot
37,3701D,136,Partia Liberale Egjiptiane,PLE,0,Kllokot
37,3701D,137,Jedinstvena Goranska Partija,JGP,0,Kllokot
37,3701D,138,FJALA,FJALA,0,Kllokot
37,3702D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kllokot
37,3702D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kllokot
37,3702D,113,Koalicija VAKAT,VAKAT,0,Kllokot
37,3702D,114,Yenilikçi Türk Hareket Partisi,YTHP,1,Kllokot
37,3703D,127,Lëvizja VETËVENDOSJE!,LV,0,Kllokot
37,3703D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kllokot
37,3703D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kllokot
37,3703D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kllokot
37,3703D,131,Nova Demokratska Stranka,NDS,0,Kllokot
37,3703D,132,Lidhja Demokratike e Kosovës,LDK,0,Kllokot
37,3703D,133,Naša Inicijativa,NAŠA,0,Kllokot
37,3703D,134,Partia Demokratike e Kosovës,PDK,1,Kllokot
37,3703D,135,Aleanca për Ardhmërinë e Kosovës,AAK,0,Kllokot
37,3703D,136,Partia Liberale Egjiptiane,PLE,0,Kllokot
37,3703D,137,Jedinstvena Goranska Partija,JGP,0,Kllokot
37,3703D,138,FJALA,FJALA,0,Kllokot
37,3702D,127,Lëvizja VETËVENDOSJE!,LV,150,Kllokot
37,3702D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kllokot
37,3702D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kllokot
37,3702D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kllokot
37,3702D,131,Nova Demokratska Stranka,NDS,0,Kllokot
37,3702D,132,Lidhja Demokratike e Kosovës,LDK,39,Kllokot
37,3702D,133,Naša Inicijativa,NAŠA,0,Kllokot
37,3702D,134,Partia Demokratike e Kosovës,PDK,32,Kllokot
37,3702D,135,Aleanca për Ardhmërinë e Kosovës,AAK,13,Kllokot
37,3702D,136,Partia Liberale Egjiptiane,PLE,0,Kllokot
37,3702D,137,Jedinstvena Goranska Partija,JGP,0,Kllokot
37,3702D,138,FJALA,FJALA,0,Kllokot
37,3703D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kllokot
37,3703D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kllokot
37,3703D,113,Koalicija VAKAT,VAKAT,0,Kllokot
37,3703D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kllokot
37,3703D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,9,Kllokot
37,3703D,116,Lëvizja për Bashkëveprim,LpB,0,Kllokot
37,3703D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kllokot
37,3703D,118,Srpski Demokratski Savez,SDS,1,Kllokot
37,3703D,119,Srpska Lista,SL,343,Kllokot
37,3703D,120,Partia Balliste,PB,0,Kllokot
37,3703D,121,Nisma Socialdemokrate,NISMA,0,Kllokot
37,3703D,122,Koalicija Zajeno,KZ,0,Kllokot
37,3703D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kllokot
37,3703D,124,Romani Iniciyativa,RI,0,Kllokot
37,3703D,125,Socialdemokratska Unija,SDU,0,Kllokot
37,3703D,126,Kosovaki Nevi Romani Partia,KNRP,1,Kllokot
37,3705D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kllokot
37,3705D,112,Kosova Demokratik Türk Partisi,KDTP,1,Kllokot
37,3705D,113,Koalicija VAKAT,VAKAT,0,Kllokot
37,3705D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kllokot
37,3705D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Kllokot
37,3705D,116,Lëvizja për Bashkëveprim,LpB,0,Kllokot
37,3705D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kllokot
37,3705D,118,Srpski Demokratski Savez,SDS,0,Kllokot
37,3705D,119,Srpska Lista,SL,1,Kllokot
37,3705D,120,Partia Balliste,PB,0,Kllokot
37,3705D,121,Nisma Socialdemokrate,NISMA,2,Kllokot
37,3705D,122,Koalicija Zajeno,KZ,0,Kllokot
37,3705D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kllokot
37,3705D,124,Romani Iniciyativa,RI,0,Kllokot
37,3705D,125,Socialdemokratska Unija,SDU,0,Kllokot
37,3705D,126,Kosovaki Nevi Romani Partia,KNRP,0,Kllokot
37,3705D,127,Lëvizja VETËVENDOSJE!,LV,39,Kllokot
37,3705D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kllokot
37,3705D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kllokot
37,3705D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kllokot
37,3705D,131,Nova Demokratska Stranka,NDS,0,Kllokot
37,3705D,132,Lidhja Demokratike e Kosovës,LDK,8,Kllokot
37,3705D,133,Naša Inicijativa,NAŠA,1,Kllokot
37,3705D,134,Partia Demokratike e Kosovës,PDK,5,Kllokot
37,3705D,135,Aleanca për Ardhmërinë e Kosovës,AAK,0,Kllokot
37,3705D,136,Partia Liberale Egjiptiane,PLE,0,Kllokot
37,3705D,137,Jedinstvena Goranska Partija,JGP,0,Kllokot
37,3705D,138,FJALA,FJALA,0,Kllokot
37,BM137,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kllokot
37,BM137,112,Kosova Demokratik Türk Partisi,KDTP,0,Kllokot
37,BM137,113,Koalicija VAKAT,VAKAT,0,Kllokot
37,BM137,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kllokot
37,BM137,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Kllokot
37,BM137,116,Lëvizja për Bashkëveprim,LpB,0,Kllokot
37,BM137,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kllokot
37,BM137,118,Srpski Demokratski Savez,SDS,0,Kllokot
37,BM137,119,Srpska Lista,SL,0,Kllokot
37,BM137,120,Partia Balliste,PB,0,Kllokot
37,BM137,121,Nisma Socialdemokrate,NISMA,0,Kllokot
37,BM137,122,Koalicija Zajeno,KZ,0,Kllokot
37,BM137,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kllokot
37,BM137,124,Romani Iniciyativa,RI,0,Kllokot
37,BM137,125,Socialdemokratska Unija,SDU,0,Kllokot
37,BM137,126,Kosovaki Nevi Romani Partia,KNRP,0,Kllokot
37,BM137,127,Lëvizja VETËVENDOSJE!,LV,29,Kllokot
37,BM137,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kllokot
37,BM137,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kllokot
37,BM137,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kllokot
37,BM137,131,Nova Demokratska Stranka,NDS,0,Kllokot
37,BM137,132,Lidhja Demokratike e Kosovës,LDK,0,Kllokot
37,BM137,133,Naša Inicijativa,NAŠA,0,Kllokot
37,BM137,134,Partia Demokratike e Kosovës,PDK,4,Kllokot
37,BM137,135,Aleanca për Ardhmërinë e Kosovës,AAK,1,Kllokot
37,BM137,136,Partia Liberale Egjiptiane,PLE,0,Kllokot
37,BM137,137,Jedinstvena Goranska Partija,JGP,0,Kllokot
37,BM137,138,FJALA,FJALA,0,Kllokot
37,CB137,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kllokot
37,CB137,112,Kosova Demokratik Türk Partisi,KDTP,0,Kllokot
37,CB137,113,Koalicija VAKAT,VAKAT,0,Kllokot
37,CB137,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kllokot
37,CB137,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Kllokot
37,CB137,116,Lëvizja për Bashkëveprim,LpB,0,Kllokot
37,CB137,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kllokot
37,CB137,118,Srpski Demokratski Savez,SDS,0,Kllokot
37,CB137,119,Srpska Lista,SL,3,Kllokot
37,CB137,120,Partia Balliste,PB,0,Kllokot
37,CB137,121,Nisma Socialdemokrate,NISMA,1,Kllokot
37,CB137,122,Koalicija Zajeno,KZ,0,Kllokot
37,CB137,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kllokot
37,CB137,124,Romani Iniciyativa,RI,0,Kllokot
37,CB137,125,Socialdemokratska Unija,SDU,0,Kllokot
37,CB137,126,Kosovaki Nevi Romani Partia,KNRP,0,Kllokot
37,CB137,127,Lëvizja VETËVENDOSJE!,LV,5,Kllokot
37,CB137,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kllokot
37,CB137,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kllokot
37,CB137,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kllokot
37,CB137,131,Nova Demokratska Stranka,NDS,0,Kllokot
37,CB137,132,Lidhja Demokratike e Kosovës,LDK,0,Kllokot
37,CB137,133,Naša Inicijativa,NAŠA,0,Kllokot
37,CB137,134,Partia Demokratike e Kosovës,PDK,1,Kllokot
37,CB137,135,Aleanca për Ardhmërinë e Kosovës,AAK,0,Kllokot
37,CB137,136,Partia Liberale Egjiptiane,PLE,0,Kllokot
37,CB137,137,Jedinstvena Goranska Partija,JGP,0,Kllokot
37,CB137,138,FJALA,FJALA,0,Kllokot
37,3704D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kllokot
37,3704D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,1,Kllokot
37,3704D,116,Lëvizja për Bashkëveprim,LpB,0,Kllokot
37,3704D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kllokot
37,3704D,118,Srpski Demokratski Savez,SDS,0,Kllokot
37,3704D,119,Srpska Lista,SL,0,Kllokot
37,3704D,120,Partia Balliste,PB,0,Kllokot
37,3704D,121,Nisma Socialdemokrate,NISMA,23,Kllokot
37,3704D,122,Koalicija Zajeno,KZ,0,Kllokot
37,3704D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kllokot
37,3704D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kllokot
37,3704D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kllokot
37,3704D,113,Koalicija VAKAT,VAKAT,0,Kllokot
37,3704D,127,Lëvizja VETËVENDOSJE!,LV,97,Kllokot
37,3704D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kllokot
37,3704D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kllokot
37,3704D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kllokot
37,3704D,131,Nova Demokratska Stranka,NDS,0,Kllokot
