Candidate,Gender,Party_ID,Party,Acronym,Votes
DJELLZA KAMERAJ,F,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,IRDK,12
DJELLZA LUMA,F,144,LËVIZJA VETËVENDOSJE!,LVV,87
DJELLZA MUSA,F,146,FORCA E DIASPORËS,FED,1
DJELLZA SALIU,F,164,REFORMIMI DEMOKRATIK PËR FERIZAJN,RDF,236
DJELLZE HYSENI,F,140,LËVIZJA PËR BASHKIM,LB,2
DOAN TAHIRBEGOLLI,M,144,LËVIZJA VETËVENDOSJE!,LVV,225
DOBRIVOJE DJORDJEVIC,M,147,SRPSKA LISTA,SL,306
DOBRIVOJE VUJIC,M,187,GI SRPSKA NARODNA SLOGA,GI SNS,0
DON DOBRUNA,M,144,LËVIZJA VETËVENDOSJE!,LVV,299
DONAT GASHI,M,119,NISMA SOCIALDEMOKRATE,NISMA,148
DONAT LUSHAKU,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,583
DONIKA GECI,F,122,INICIATIVA QYTETARE PROGRESI PËR SKËNDERAJ,IQP,0
DONIKA KAMBERI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,47
DONIKA THACI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,6
DONITA SHALA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,2
DONJETA ALIU-SHAQIRI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,283
DONJETA ARIFI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,42
DONJETA BOSHNJAKU-KRASNIQI,F,144,LËVIZJA VETËVENDOSJE!,LVV,87
DONJETA DRAGUSHA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,406
DONJETA GASHI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,98
DONJETA ISMAJLI,3,144,LËVIZJA VETËVENDOSJE!,LVV,3750
DONJETA KABASHAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,106
DONJETA LIVOREKA,F,144,LËVIZJA VETËVENDOSJE!,LVV,108
DONJETA MORINA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,65
DONJETA VUCITERNA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,76
DONJETA ZEQIRI,F,142,PARTIA E DREJTËSISË,PD,40
DONJETE BALIU,F,144,LËVIZJA VETËVENDOSJE!,LVV,261
DONJETE KASTRATI,F,119,NISMA SOCIALDEMOKRATE,NISMA,56
DONJETE LATIFI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,189
DONJETE MORINA,F,149,ALEANCA KOSOVA E RE,AKR,124
DONJETE REXHA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,230
DONJETE SHEQIRI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,507
DONJETE SHIJAKU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,98
DORARTA NDRESHAJ,F,149,ALEANCA KOSOVA E RE,AKR,15
DORDE DURIC,M,147,SRPSKA LISTA,SL,36
DORDE RADOVANOVIC,M,147,SRPSKA LISTA,SL,376
DORENT RUSHITI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,7
DORENTINA KRASNIQI,F,142,PARTIA E DREJTËSISË,PD,77
DORENTINA SHALA,F,154,ORGANIZATA BALLI KOMBËTAR DEMOKRAT,OBKD,1
DORINA CAKOLLI,F,149,ALEANCA KOSOVA E RE,AKR,7
DORINA SARAQINI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,64
DORONTINA KRASNIQI,F,144,LËVIZJA VETËVENDOSJE!,LVV,18
DORUNTINA HAJDARI,F,182,DEMOKRATËT PËR DRENASIN,DD,79
DORUNTINA HALILAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,37
DORUNTINA HASANI,F,144,LËVIZJA VETËVENDOSJE!,LVV,501
DORUNTINA JASHARI,F,144,LËVIZJA VETËVENDOSJE!,LVV,117
DORUNTINA MULAKU-JANUZI,F,144,LËVIZJA VETËVENDOSJE!,LVV,73
DORUNTINA REXHEPI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,40
DORUNTINA SOPJANI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,188
DORUNTINA SYLEJMANI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,105
DORUNTINA ZENELAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,338
DRAGAN HRISTOV,M,147,SRPSKA LISTA,SL,204
DRAGAN MAKSIMOVIC,M,147,SRPSKA LISTA,SL,460
DRAGAN PETKOVIC,1,147,SRPSKA LISTA,SL,1769
DRAGAN RAKIC,M,147,SRPSKA LISTA,SL,19
DRAGAN REPANOVIC,M,158,DRAGAN REPANOVIĆ,DR,7
DRAGAN STOLIC,M,161,NARODNA SLOGA,NS,8
DRAGANA DIMIC,F,147,SRPSKA LISTA,SL,265
DRAGANA JERINIC,F,147,SRPSKA LISTA,SL,62
DRAGISA MAKSIMOVIC,M,147,SRPSKA LISTA,SL,177
DRAGOMIR STANISAVLJEVIC,M,147,SRPSKA LISTA,SL,320
DREN SHAHINI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,198
DRENA PODRIMCAKU,F,108,PARTIA BALLISTE,PB,20
DRENUSHA BUJUPI,F,182,DEMOKRATËT PËR DRENASIN,DD,45
DRENUSHA SEFERI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,84
DRENUSHE HALIMI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,32
DRENUSHE MALOKU,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,566
DRILON BRAHIMI,M,144,LËVIZJA VETËVENDOSJE!,LVV,307
DRILON MUSTAFA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,181
DRILON ZYBA,M,144,LËVIZJA VETËVENDOSJE!,LVV,186
DRILONA PACARIZI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,49
DRILONE MUSTAFA,F,149,ALEANCA KOSOVA E RE,AKR,43
DRIN HALILAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,296
DRIN VESELAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,342
DRITA DIBRANI,F,144,LËVIZJA VETËVENDOSJE!,LVV,132
DRITA HAXHIJAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,115
DRITA KOSUMI,F,119,NISMA SOCIALDEMOKRATE,NISMA,41
DRITA MALIQI-ZUNCE,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,237
DRITA PAJAZITI,F,144,LËVIZJA VETËVENDOSJE!,LVV,280
DRITA QENAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,457
DRITA STATOVCI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,42
DRITAN BAJRAMAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,236
DRITAN UKAJ,M,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,IBI,28
DRITE ISAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,27
DRITE MALOKU,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,355
DRITERO HYSENI,M,144,LËVIZJA VETËVENDOSJE!,LVV,229
DRITON ADEMI,M,119,NISMA SOCIALDEMOKRATE,NISMA,429
DRITON ADEMI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,236
DRITON ALIU,M,119,NISMA SOCIALDEMOKRATE,NISMA,4
DRITON DACI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,373
DRITON DEMOLLI,M,140,LËVIZJA PËR BASHKIM,LB,59
DRITON DIBRANI,M,162,PARTIA E ASHKALINJËVE PËR INTEGRIM,PAI,54
DRITON GJYREVCI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,85
DRITON HAFIZALLAR,M,139,LËVIZJA PËRPARIMTARE E ROMËVE TË KOSOVËS,LPRK,17
DRITON HAJDARI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,6
DRITON HALILI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,86
DRITON HASOLLI,M,149,ALEANCA KOSOVA E RE,AKR,130
DRITON IBRAHIMI,M,144,LËVIZJA VETËVENDOSJE!,LVV,434
DRITON ISLAMI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,295
DRITON ISMAJLI,M,144,LËVIZJA VETËVENDOSJE!,LVV,289
DRITON KASTRATI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,321
DRITON MALIQAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,354
DRITON MUHAXHERI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,106
DRITON NUHIU,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,444
DRITON OSMANI,M,144,LËVIZJA VETËVENDOSJE!,LVV,113
DRITON RUKIQI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,425
DRITON SEJRANI,M,144,LËVIZJA VETËVENDOSJE!,LVV,68
DRITON SHALA,M,149,ALEANCA KOSOVA E RE,AKR,33
DRITON SINANI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,191
DRITON VELIU,M,144,LËVIZJA VETËVENDOSJE!,LVV,261
DRITON ZEQIRI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,65
DRITONA MARKU,F,119,NISMA SOCIALDEMOKRATE,NISMA,1
DUGAGJIN ETEMI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,259
DUKAGJIN LATIFI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,85
DUKAGJIN RAMAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,48
DULA KARISIK,F,125,GIBI,GIBI,27
DURAJET KRASNIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,43
DURESA SHEHU-NIKOCI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,136
DURIM DOGANI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,24
DURIM HAJRA,M,144,LËVIZJA VETËVENDOSJE!,LVV,306
DURIM HALILAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,874
DURIM SURDULLI,M,144,LËVIZJA VETËVENDOSJE!,LVV,113
DURIM SYLEJMANI,M,144,LËVIZJA VETËVENDOSJE!,LVV,272
DUSAN BORISAVLJEVIC,M,147,SRPSKA LISTA,SL,219
DUSAN DIMITRIJEVIC,M,147,SRPSKA LISTA,SL,546
DUSAN MILUNOVIC,M,101,G.I SRPSKI OPSTANAK,GSIO,209
DUSAN STOJANOVIC,M,147,SRPSKA LISTA,SL,272
DUSANKA MITROVIC,F,147,SRPSKA LISTA,SL,42
DZENAN KOLIC,M,125,GIBI,GIBI,15
DZENGIS SALIJI,1,136,SOCIJALDEMOKRATSKA UNIJA,SDU,1059
DZENITA GROSA,F,136,SOCIJALDEMOKRATSKA UNIJA,SDU,16
EDA KERA,F,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,109
EDI BYTYQI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,136
EDIB ABAZI,M,144,LËVIZJA VETËVENDOSJE!,LVV,462
EDIN AGOVIC,M,110,INICJATIVA BOŠNJAČKOG JEDINTSVA,IBJ,23
EDIN FEJZA,M,142,PARTIA E DREJTËSISË,PD,0
EDIN KURT,M,143,JEDINSTVENA GORANSKA PARTIJA,JGP,139
EDIN NURCE,M,143,JEDINSTVENA GORANSKA PARTIJA,JGP,20
EDIN SHEHU,M,119,NISMA SOCIALDEMOKRATE,NISMA,267
EDINA DILJI,F,136,SOCIJALDEMOKRATSKA UNIJA,SDU,12
EDINA ELEZI-DILJI,F,123,KOALICIJA VAKAT,VAKAT,64
EDINA QOTI,F,149,ALEANCA KOSOVA E RE,AKR,0
EDIS JAMINI,M,143,JEDINSTVENA GORANSKA PARTIJA,JGP,3
EDISA SAGDATI,F,136,SOCIJALDEMOKRATSKA UNIJA,SDU,0
EDISON BECIRI,M,143,JEDINSTVENA GORANSKA PARTIJA,JGP,78
EDISON HOTI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,22
EDISON SYLA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,84
EDISON TERNAVA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,194
EDITA CANAJ,F,127,PARTIA SOCIALDEMOKRATE,PSD,44
EDITA HYSI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,49
EDITA IBISHI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,298
EDITA JASHARI,F,144,LËVIZJA VETËVENDOSJE!,LVV,64
EDITA KRASNIQI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,106
EDITA TAHIRI,F,144,LËVIZJA VETËVENDOSJE!,LVV,97
EDLIR TOVERLANI,M,154,ORGANIZATA BALLI KOMBËTAR DEMOKRAT,OBKD,15
EDMOND AZEMI,M,144,LËVIZJA VETËVENDOSJE!,LVV,511
EDMOND BAJRAMI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,51
EDMOND KRASNIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,123
EDMOND RACA,M,149,ALEANCA KOSOVA E RE,AKR,11
EDMOND SHKODRANI,M,124,PARTIA LIBERALE EGJIPTIANE,PLE,513
EDMOND UJKANI,M,146,FORCA E DIASPORËS,FED,65
EDOLINA PLAKIQI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,98
EDON BAFTIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,305
EDON CURRI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,56
EDON HYSENAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,338
EDON MUCAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,469
EDON SADIKAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,550
EDON SHEREMETI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,224
EDON SHKOLOLLI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,96
EDON ZENELI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,256
EDONA ADEMI,F,140,LËVIZJA PËR BASHKIM,LB,102
EDONA AJETI,F,149,ALEANCA KOSOVA E RE,AKR,22
EDONA BAJRAMI,F,144,LËVIZJA VETËVENDOSJE!,LVV,88
EDONA BAJRAMI-QENGAJ,F,119,NISMA SOCIALDEMOKRATE,NISMA,84
EDONA CARAKU,F,144,LËVIZJA VETËVENDOSJE!,LVV,28
EDONA DERVISHOLLI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,86
EDONA GASHI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,259
EDONA HAJRULLAHU,F,144,LËVIZJA VETËVENDOSJE!,LVV,166
EDONA HASANI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,179
EDONA HAXHA,F,165,INICIATIVA QYTETARE GREEN PËR DRENAS,GPD,11
EDONA HAXHOLLI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,115
EDONA IBRAHIMI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,183
EDONA ISTREFI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,71
EDONA KRASNIQI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,360
EDONA KRYEZIU,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,173
EDONA LUZHA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,77
EDONA MALIQI,F,140,LËVIZJA PËR BASHKIM,LB,33
EDONA MEHANOLLI-LUBENIQI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,130
EDONA PODRIMJA,F,119,NISMA SOCIALDEMOKRATE,NISMA,279
EDONA SHABANI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,527
EDONA SHATMANI,F,149,ALEANCA KOSOVA E RE,AKR,44
EDONA UKSHINI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,49
EDONA ZEQIRI-SLLAMNIKU,F,144,LËVIZJA VETËVENDOSJE!,LVV,82
EDONE CITAKU,F,144,LËVIZJA VETËVENDOSJE!,LVV,119
EDONE KRASNIQI,F,144,LËVIZJA VETËVENDOSJE!,LVV,40
EDONIS BYTYQI,M,119,NISMA SOCIALDEMOKRATE,NISMA,39
EDONIS DAKU,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,4
EDONIS HAXHIJA,M,144,LËVIZJA VETËVENDOSJE!,LVV,110
EDONIS KAMBERI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,14
EDONIT HAZIRI,M,119,NISMA SOCIALDEMOKRATE,NISMA,4
EDONITA RASHITI,F,119,NISMA SOCIALDEMOKRATE,NISMA,0
EDONJETA KASTRATI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,53
EDUARD FANGU,M,185,INICIATIVA E THERANDËS,ITH,13
EDUARTE KAFEXHOLLI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,108
EFRAIM HYSENI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,64
EGLANTINA AZEMI,F,144,LËVIZJA VETËVENDOSJE!,LVV,197
EGZON BEJTA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,132
EGZON GASHI,M,119,NISMA SOCIALDEMOKRATE,NISMA,17
EGZON GJUKA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,249
EGZON HAMZA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,311
EGZON HETEMI,M,142,PARTIA E DREJTËSISË,PD,8
EGZON JASHARI,M,146,FORCA E DIASPORËS,FED,43
EGZON JAVOR,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,45
EGZON JUSUFI,M,144,LËVIZJA VETËVENDOSJE!,LVV,18
EGZON KRYEZIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,202
EGZON MAHMUTI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,57
EGZON MUSLIU,M,140,LËVIZJA PËR BASHKIM,LB,5
EGZON QORRI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,329
EGZON REKA,M,135,NE MUNDEMI,NM,52
EGZON RUSHITI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,1
EGZON SADIKU,M,146,FORCA E DIASPORËS,FED,153
EGZON SEFERI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,16
EGZON SHABANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,178
EGZON SMAJLI,M,122,INICIATIVA QYTETARE PROGRESI PËR SKËNDERAJ,IQP,0
EGZON VELIU,M,113,LISTA E PAVARUR BEKIM JASHARI,BJ,139
EGZON VERBOVCI,M,144,LËVIZJA VETËVENDOSJE!,LVV,175
EGZON XANI,M,119,NISMA SOCIALDEMOKRATE,NISMA,3
EGZON ZUBAKI,M,127,PARTIA SOCIALDEMOKRATE,PSD,119
EGZONA ALIU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,42
EGZONA AZEMI,F,144,LËVIZJA VETËVENDOSJE!,LVV,83
EGZONA BYTYQI,F,144,LËVIZJA VETËVENDOSJE!,LVV,53
EGZONA BYTYQI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,235
EGZONA DELIU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,21
EGZONA DERMAKU,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,112
EGZONA GECI,F,113,LISTA E PAVARUR BEKIM JASHARI,BJ,99
EGZONA GUSTURANAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,93
EGZONA HOXHAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,415
EGZONA ISUFI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,183
EGZONA JETULLAHI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,390
EGZONA MORINA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,61
EGZONA MORINA-XHEMAJLI,F,144,LËVIZJA VETËVENDOSJE!,LVV,29
EGZONA SELIMI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,93
EGZONA SHYTI,F,140,LËVIZJA PËR BASHKIM,LB,23
EGZONA TERDEVCI,F,144,LËVIZJA VETËVENDOSJE!,LVV,173
EGZONA ZEQIRI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,42
EGZONE BYTYCI,F,119,NISMA SOCIALDEMOKRATE,NISMA,17
EJONA HOXHAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,292
EJUP DELOLLI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,587
EJUP GJERGJEKU,M,142,PARTIA E DREJTËSISË,PD,5
EKREM HYSENI,13,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,13612
EKREM KRYEZIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,362
EKREM LIVOREKA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,113
EKREM RAKA,M,144,LËVIZJA VETËVENDOSJE!,LVV,100
EKREM RRAHMANI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,352
EKREM SADIKU,M,144,LËVIZJA VETËVENDOSJE!,LVV,344
EKREM YMERI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,394
ELBASAN OSMANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,369
ELBASAN SHABANI,M,174,LËVIZJA QYTETARE VATRA,LQV,163
ELDIN DZAFERI,M,136,SOCIJALDEMOKRATSKA UNIJA,SDU,27
ELEONORA BALA,6,144,LËVIZJA VETËVENDOSJE!,LVV,6913
ELEONORA NRECAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,96
ELFETE MUSTAFA,F,144,LËVIZJA VETËVENDOSJE!,LVV,131
ELHAD TOPANICA,M,142,PARTIA E DREJTËSISË,PD,18
ELHAME AVDYLI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,16
ELHAME DERGUTI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,2
ELHAME HALILI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,0
ELIANE BLAKAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,117
ELIDIANA BUDINI-HAZIRI,F,144,LËVIZJA VETËVENDOSJE!,LVV,250
ELIESA RESHITI,F,144,LËVIZJA VETËVENDOSJE!,LVV,95
ELIJESA ABAZI,F,144,LËVIZJA VETËVENDOSJE!,LVV,150
ELIOT KUKIQI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,191
ELITA COCAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,113
ELIZA HOXHA,14,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,14250
ELIZA PEPSHI,F,144,LËVIZJA VETËVENDOSJE!,LVV,37
ELIZABETA ABAZI-ALIU,F,149,ALEANCA KOSOVA E RE,AKR,124
ELIZABETA SELMANI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,53
ELIZABETA SMERQAKU,F,149,ALEANCA KOSOVA E RE,AKR,5
ELLMA HAMZA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,145
ELMA BEKOLLI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,84
ELMA HASANI,F,146,FORCA E DIASPORËS,FED,12
ELMA PARDUZI,F,119,NISMA SOCIALDEMOKRATE,NISMA,1
ELMAZE BEHLULI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,650
ELMAZE BYTYCI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,250
ELMEDINA BARUTI,F,149,ALEANCA KOSOVA E RE,AKR,6
ELMEDINA GASHI,F,144,LËVIZJA VETËVENDOSJE!,LVV,38
ELMEDINA RACI,F,144,LËVIZJA VETËVENDOSJE!,LVV,40
ELMEDINA SADIKAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,188
ELMI BAJRAMAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,9
ELMI DOBERDOLANI,M,165,INICIATIVA QYTETARE GREEN PËR DRENAS,GPD,84
ELMI QERIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,111
ELMI ZOGAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,19
ELMIRE NIKCI-REXHA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,325
ELONA HOXHA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,321
ELONA IBERDEMAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,55
ELONA ZUKA,F,149,ALEANCA KOSOVA E RE,AKR,82
ELONE CAKAJ,F,140,LËVIZJA PËR BASHKIM,LB,3
ELSA CANHASI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,35
ELSA HAXHOSAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,24
ELSA SELIMI,F,169,UNIONI I BLAKÇORVE,UB,154
ELTON XHEMAJLI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,283
ELVEDINE SELMANCENA,F,144,LËVIZJA VETËVENDOSJE!,LVV,113
ELVIR PAJAZITI,M,143,JEDINSTVENA GORANSKA PARTIJA,JGP,37
ELVIRA BERISHAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,74
ELVIRA DAJAKU,F,122,INICIATIVA QYTETARE PROGRESI PËR SKËNDERAJ,IQP,0
ELVIRA GORAN,F,143,JEDINSTVENA GORANSKA PARTIJA,JGP,82
ELVIRA PRENKU,F,165,INICIATIVA QYTETARE GREEN PËR DRENAS,GPD,37
ELVIS HALILI,M,128,INICIATIVA QYTETARE PËR KLLOKOT,IQK,2
ELVIS KARADOLAMI,M,150,NOVA DEMOKRATSKA STRANKA,NDS,91
ELVISA DESTANOVIC,F,110,INICJATIVA BOŠNJAČKOG JEDINTSVA,IBJ,46
ELZA BECIRI,F,143,JEDINSTVENA GORANSKA PARTIJA,JGP,49
ELZA KRASNIQI,F,144,LËVIZJA VETËVENDOSJE!,LVV,59
ELZANA BOJAXHI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,40
EMA ALIU,F,144,LËVIZJA VETËVENDOSJE!,LVV,254
EMANUELL PRENRECAJ,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,61
EMEL ZENELI,F,124,PARTIA LIBERALE EGJIPTIANE,PLE,1
EMELL DILJI,M,144,LËVIZJA VETËVENDOSJE!,LVV,168
EMIL MAKSUTI,M,150,NOVA DEMOKRATSKA STRANKA,NDS,80
EMIN FERIZI,M,144,LËVIZJA VETËVENDOSJE!,LVV,40
EMIN KRASNIQI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,101
EMIN NEZIRAJ,M,110,INICJATIVA BOŠNJAČKOG JEDINTSVA,IBJ,27
EMINA COKOVIC,F,110,INICJATIVA BOŠNJAČKOG JEDINTSVA,IBJ,154
EMINE ABAZAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,28
