"","date","id","municipality","cadastral_zone","confirmed"
"11601",2020-12-06,"13","Lipjan","Topliqan",2
"11602",2020-12-06,"30","Malishevë","Bubavec",1
"11603",2020-12-06,"30","Malishevë","Malishevë",1
"11604",2020-12-06,"11","Mitrovicë","Bajgorë",1
"11605",2020-12-06,"11","Mitrovicë","Kçiq i Madh",1
"11606",2020-12-06,"11","Mitrovicë","Kushtovë",1
"11607",2020-12-06,"11","Mitrovicë","Lushtë",1
"11608",2020-12-06,"11","Mitrovicë","Mitrovicë",35
"11609",2020-12-06,"11","Mitrovicë","Selac",1
"11610",2020-12-06,"11","Mitrovicë","Shipol",1
"11611",2020-12-06,"11","Mitrovicë","Shupkofc",3
"11612",2020-12-06,"11","Mitrovicë","Vaganicë",1
"11613",2020-12-06,"11","Mitrovicë","Vinarci i Poshtëm",2
"11614",2020-12-06,"11","Mitrovicë","Zhabar i Eperm",1
"11615",2020-12-06,"11","Mitrovicë","Zhabar i Poshtem",1
"11616",2020-12-06,"15","Obiliq","Milloshevë",1
"11617",2020-12-06,"15","Obiliq","Obiliq",6
"11618",2020-12-06,"15","Obiliq","Siboc",2
"11619",2020-12-06,"17","Pejë","Bllagajë",1
"11620",2020-12-06,"17","Pejë","Kotradiq",1
"11621",2020-12-06,"17","Pejë","Loxhë",2
"11622",2020-12-06,"17","Pejë","Novosellë - PJ",1
"11623",2020-12-06,"17","Pejë","Pejë",15
"11624",2020-12-06,"17","Pejë","Vranoc",1
"11625",2020-12-06,"18","Podujevë","Bajqinë",3
"11626",2020-12-06,"18","Podujevë","Balloc",2
"11627",2020-12-06,"18","Podujevë","Batllavë",2
"11628",2020-12-06,"18","Podujevë","Bellopojë - PD",1
"11629",2020-12-06,"18","Podujevë","Gllamnik",1
"11630",2020-12-06,"18","Podujevë","Letanc",1
"11631",2020-12-06,"18","Podujevë","Lupç i Poshtëm",5
"11632",2020-12-06,"18","Podujevë","Podujevë",17
"11633",2020-12-06,"18","Podujevë","Sfeqël",1
"11634",2020-12-06,"19","Prishtinë","Bardhosh",0
"11635",2020-12-06,"19","Prishtinë","Barilevë",1
"11636",2020-12-06,"19","Prishtinë","Besi",0
"11637",2020-12-06,"19","Prishtinë","Busi",0
"11638",2020-12-06,"19","Prishtinë","Hajvali",3
"11639",2020-12-06,"19","Prishtinë","Kolovicë",0
"11640",2020-12-06,"19","Prishtinë","Lebanë",0
"11641",2020-12-06,"19","Prishtinë","Llukar",2
"11642",2020-12-06,"19","Prishtinë","Makoc",3
"11643",2020-12-06,"19","Prishtinë","Matiqan",0
"11644",2020-12-06,"19","Prishtinë","Mramor",1
"11645",2020-12-06,"19","Prishtinë","Prishtinë",203
"11646",2020-12-06,"19","Prishtinë","Prugoc",1
"11647",2020-12-06,"19","Prishtinë","Trudë",1
"11648",2020-12-06,"19","Prishtinë","Vranidoll",0
"11649",2020-12-06,"19","Prishtinë","Zllatar",0
"11650",2020-12-06,"20","Prizren","Prizren",7
"11651",2020-12-06,"16","Rahovec","Brestoc",1
"11652",2020-12-06,"16","Rahovec","Rahovec",1
"11653",2020-12-06,"16","Rahovec","Ratkoc",2
"11654",2020-12-06,"22","Shtime","Petrovë",2
"11655",2020-12-06,"22","Shtime","Pjetershticë",1
"11656",2020-12-06,"22","Shtime","Shtime",4
"11657",2020-12-06,"21","Skënderaj","Çirez",1
"11658",2020-12-06,"21","Skënderaj","Rakinicë",1
"11659",2020-12-06,"21","Skënderaj","Skënderaj",4
"11660",2020-12-06,"21","Skënderaj","Turiqec - SK",1
"11661",2020-12-06,"24","Suharekë","Suharekë",5
"11662",2020-12-06,"26","Viti","Viti",1
"11663",2020-12-06,"27","Vushtrri","Lumadh",1
"11664",2020-12-06,"27","Vushtrri","Reznik",1
"11665",2020-12-06,"27","Vushtrri","Smekornicë",1
"11666",2020-12-06,"27","Vushtrri","Stanoc i Epërm",2
"11667",2020-12-06,"27","Vushtrri","Vushtrri",4
"11668",2020-12-06,"28","Zubin Potok","Zubin Potok",1
"11669",2020-12-07,"1","Deçan","Deçan",1
"11670",2020-12-07,"1","Deçan","Prilep",1
"11671",2020-12-07,"1","Deçan","Strellc i Epërm",1
"11672",2020-12-07,"5","Dragash","Brrut",1
"11673",2020-12-07,"5","Dragash","Dragash",1
"11674",2020-12-07,"3","Drenas","Baicë",2
"11675",2020-12-07,"3","Drenas","Drenas",7
"11676",2020-12-07,"3","Drenas","Godancë",1
"11677",2020-12-07,"3","Drenas","Kishnarekë",1
"11678",2020-12-07,"3","Drenas","Komoran",2
"11679",2020-12-07,"3","Drenas","Korroticë e Epërme",2
"11680",2020-12-07,"25","Ferizaj","Bibaj",2
"11681",2020-12-07,"25","Ferizaj","Cernillë",1
"11682",2020-12-07,"25","Ferizaj","Ferizaj",11
"11683",2020-12-07,"25","Ferizaj","Lloshkobare",1
"11684",2020-12-07,"25","Ferizaj","Mirash",1
"11685",2020-12-07,"25","Ferizaj","Pleshinë",1
"11686",2020-12-07,"25","Ferizaj","Rakaj",1
"11687",2020-12-07,"25","Ferizaj","Zaskok",1
"11688",2020-12-07,"9","Fushë Kosovë","Fushë Kosovë",32
"11689",2020-12-07,"9","Fushë Kosovë","Henci",1
"11690",2020-12-07,"2","Gjakovë","Bistrazhin",1
"11691",2020-12-07,"2","Gjakovë","Gjakovë",11
"11692",2020-12-07,"2","Gjakovë","Jabllanicë - GJK",1
"11693",2020-12-07,"2","Gjakovë","Korenicë",4
"11694",2020-12-07,"2","Gjakovë","Molliq",2
"11695",2020-12-07,"2","Gjakovë","Novosellë e Epërme",4
"11696",2020-12-07,"2","Gjakovë","Pjetershan",1
"11697",2020-12-07,"2","Gjakovë","Rogovë i",1
"11698",2020-12-07,"4","Gjilan","Dobërçan",2
"11699",2020-12-07,"4","Gjilan","Gjilan",13
"11700",2020-12-07,"4","Gjilan","Livoç i Epërm",3
"11701",2020-12-07,"4","Gjilan","Perlepnicë",3
"11702",2020-12-07,"4","Gjilan","Velekince",2
"11703",2020-12-07,"34","Graçanicë","Graçanicë",1
"11704",2020-12-07,"33","Hani i Elezit","Hani i Elezit",1
"11705",2020-12-07,"6","Istog","Istog",2
"11706",2020-12-07,"6","Istog","Kashicë",1
"11707",2020-12-07,"7","Kaçanik","Doganaj",1
"11708",2020-12-07,"7","Kaçanik","Duraj",1
"11709",2020-12-07,"7","Kaçanik","Kaçanik",1
"11710",2020-12-07,"10","Kamenicë","Kamenicë",3
"11711",2020-12-07,"10","Kamenicë","Koretin",4
"11712",2020-12-07,"10","Kamenicë","Shpashnicë e poshtme",1
"11713",2020-12-07,"10","Kamenicë","Topanicë",2
"11714",2020-12-07,"8","Klinë","Gllarevë",1
"11715",2020-12-07,"8","Klinë","Jashanicë",1
"11716",2020-12-07,"8","Klinë","Klinë",1
"11717",2020-12-07,"8","Klinë","Zllakuqan",1
"11718",2020-12-07,"13","Lipjan","Lipjan",6
"11719",2020-12-07,"13","Lipjan","Magurë",1
"11720",2020-12-07,"13","Lipjan","Sllovi",1
"11721",2020-12-07,"30","Malishevë","Banjë",2
"11722",2020-12-07,"30","Malishevë","Malishevë",2
"11723",2020-12-07,"30","Malishevë","Senik",1
"11724",2020-12-07,"32","Mamushë","Mamushë",3
"11725",2020-12-07,"11","Mitrovicë","Frashër",1
"11726",2020-12-07,"11","Mitrovicë","Kçiq i Madh",1
"11727",2020-12-07,"11","Mitrovicë","Kushtovë",1
"11728",2020-12-07,"11","Mitrovicë","Kutlloc",2
"11729",2020-12-07,"11","Mitrovicë","Mitrovicë",20
"11730",2020-12-07,"11","Mitrovicë","Rahovë",1
"11731",2020-12-07,"11","Mitrovicë","Shipol",4
"11732",2020-12-07,"11","Mitrovicë","Shupkofc",1
"11733",2020-12-07,"11","Mitrovicë","Suhadoll",1
"11734",2020-12-07,"11","Mitrovicë","Vaganicë",1
"11735",2020-12-07,"11","Mitrovicë","Vinarci i Poshtëm",1
"11736",2020-12-07,"11","Mitrovicë","Zhabar i Eperm",3
"11737",2020-12-07,"11","Mitrovicë","Zhabar i Poshtem",3
"11738",2020-12-07,"38","Mitrovicë e Veriut","Mitrovicë Veriore",1
"11739",2020-12-07,"15","Obiliq","Graboc i Epërm",1
"11740",2020-12-07,"15","Obiliq","Llazarevë",1
"11741",2020-12-07,"15","Obiliq","Milloshevë",2
"11742",2020-12-07,"15","Obiliq","Obiliq",7
"11743",2020-12-07,"17","Pejë","Bllagajë",1
"11744",2020-12-07,"17","Pejë","Gorazhdec",1
"11745",2020-12-07,"17","Pejë","Kotradiq",1
"11746",2020-12-07,"17","Pejë","Llozhan",1
"11747",2020-12-07,"17","Pejë","Lybeniq",2
"11748",2020-12-07,"17","Pejë","Pejë",12
"11749",2020-12-07,"17","Pejë","Qyshkë",2
"11750",2020-12-07,"17","Pejë","Treboviq",1
"11751",2020-12-07,"17","Pejë","Vitomiricë",1
"11752",2020-12-07,"18","Podujevë","Bajqinë",1
"11753",2020-12-07,"18","Podujevë","Dumnicë e Poshtme - PD",1
"11754",2020-12-07,"18","Podujevë","Gllamnik",2
"11755",2020-12-07,"18","Podujevë","Kerpimeh",2
"11756",2020-12-07,"18","Podujevë","Llapashticë e Epërme",1
"11757",2020-12-07,"18","Podujevë","Llugë",1
"11758",2020-12-07,"18","Podujevë","Obrançë",1
"11759",2020-12-07,"18","Podujevë","Podujevë",21
"11760",2020-12-07,"18","Podujevë","Shajkoc",1
"11761",2020-12-07,"18","Podujevë","Tërrnavë",1
"11762",2020-12-07,"18","Podujevë","Zakut",1
"11763",2020-12-07,"19","Prishtinë","Bardhosh",0
"11764",2020-12-07,"19","Prishtinë","Barilevë",1
"11765",2020-12-07,"19","Prishtinë","Bërnicë e Epërme",0
"11766",2020-12-07,"19","Prishtinë","Dabishec",1
"11767",2020-12-07,"19","Prishtinë","Grashticë",0
"11768",2020-12-07,"19","Prishtinë","Hajvali",4
"11769",2020-12-07,"19","Prishtinë","Matiqan",1
"11770",2020-12-07,"19","Prishtinë","Mramor",1
"11771",2020-12-07,"19","Prishtinë","Orlloviq",0
"11772",2020-12-07,"19","Prishtinë","Prapashticë",1
"11773",2020-12-07,"19","Prishtinë","Prishtinë",204
"11774",2020-12-07,"19","Prishtinë","Prugoc",1
"11775",2020-12-07,"19","Prishtinë","Siqevë",2
"11776",2020-12-07,"19","Prishtinë","Tenezhdolli",1
"11777",2020-12-07,"20","Prizren","Korishë",1
"11778",2020-12-07,"20","Prizren","Lubizhdë",1
"11779",2020-12-07,"20","Prizren","Manastircë",1
"11780",2020-12-07,"20","Prizren","Prizren",20
"11781",2020-12-07,"16","Rahovec","Rahovec",1
"11782",2020-12-07,"16","Rahovec","Xerxe",1
"11783",2020-12-07,"35","Ranillug","Ranillug",1
"11784",2020-12-07,"23","Shtërpcë","Brod",1
"11785",2020-12-07,"22","Shtime","Godanc i Epërm",3
"11786",2020-12-07,"22","Shtime","Shtime",2
"11787",2020-12-07,"21","Skënderaj","Burojë",1
"11788",2020-12-07,"21","Skënderaj","Klinë e Epërme",1
"11789",2020-12-07,"21","Skënderaj","Skënderaj",3
"11790",2020-12-07,"24","Suharekë","Gjinoc",2
"11791",2020-12-07,"24","Suharekë","Suharekë",7
"11792",2020-12-07,"24","Suharekë","Tërrnje",1
"11793",2020-12-07,"26","Viti","Begunce",1
"11794",2020-12-07,"26","Viti","Kabash",1
"11795",2020-12-07,"26","Viti","Pozhoran",3
"11796",2020-12-07,"26","Viti","Sadovinë e Çerkezëve",2
"11797",2020-12-07,"26","Viti","Sadovine e jerlive",1
"11798",2020-12-07,"26","Viti","Sllatinë - VT",3
"11799",2020-12-07,"26","Viti","Smirë",2
"11800",2020-12-07,"26","Viti","Terpeze",1
"11801",2020-12-07,"26","Viti","Viti",1
"11802",2020-12-07,"27","Vushtrri","Begaj",1
"11803",2020-12-07,"27","Vushtrri","Novolan",1
"11804",2020-12-07,"27","Vushtrri","Pestovë",1
"11805",2020-12-07,"27","Vushtrri","Samadrexhë",2
"11806",2020-12-07,"27","Vushtrri","Stanoc i Epërm",1
"11807",2020-12-07,"27","Vushtrri","Stanovc i poshtem",1
"11808",2020-12-07,"27","Vushtrri","Vushtrri",6
"11809",2020-12-08,"3","Drenas","Çikatovë e Re",2
"11810",2020-12-08,"3","Drenas","Drenas",5
"11811",2020-12-08,"3","Drenas","Fushticë e Epërme",2
"11812",2020-12-08,"3","Drenas","Komoran",1
"11813",2020-12-08,"3","Drenas","Nekoc",1
"11814",2020-12-08,"3","Drenas","Poklek",1
"11815",2020-12-08,"3","Drenas","Sankoc",2
"11816",2020-12-08,"3","Drenas","Shtrumbullovë",1
"11817",2020-12-08,"25","Ferizaj","Ferizaj",24
"11818",2020-12-08,"25","Ferizaj","Komogllavë",1
"11819",2020-12-08,"25","Ferizaj","Koshare - FZ",1
"11820",2020-12-08,"25","Ferizaj","Lloshkobare",1
"11821",2020-12-08,"25","Ferizaj","Mirosalë",1
"11822",2020-12-08,"25","Ferizaj","Muhoc",1
"11823",2020-12-08,"25","Ferizaj","Sazli",1
"11824",2020-12-08,"25","Ferizaj","Talinoc i Jerlive",1
"11825",2020-12-08,"25","Ferizaj","Tern",1
"11826",2020-12-08,"9","Fushë Kosovë","Bardh i Madh",3
"11827",2020-12-08,"9","Fushë Kosovë","Fushë Kosovë",14
"11828",2020-12-08,"9","Fushë Kosovë","Harilaq",1
"11829",2020-12-08,"9","Fushë Kosovë","Miradi e Poshtme",1
"11830",2020-12-08,"9","Fushë Kosovë","Sllatinë - FK",1
"11831",2020-12-08,"2","Gjakovë","Gjakovë",1
"11832",2020-12-08,"4","Gjilan","Bresalc",1
"11833",2020-12-08,"4","Gjilan","Cernicë",2
"11834",2020-12-08,"4","Gjilan","Gjilan",12
"11835",2020-12-08,"4","Gjilan","Malishevë - GL",1
"11836",2020-12-08,"4","Gjilan","Perlepnicë",1
"11837",2020-12-08,"4","Gjilan","Velekince",1
"11838",2020-12-08,"4","Gjilan","Zhegër",2
"11839",2020-12-08,"34","Graçanicë","Graçanicë",4
"11840",2020-12-08,"6","Istog","Gurakoc",1
"11841",2020-12-08,"6","Istog","Istog",1
"11842",2020-12-08,"6","Istog","Kashicë",1
"11843",2020-12-08,"6","Istog","Vrellë",2
"11844",2020-12-08,"7","Kaçanik","Doganaj",1
"11845",2020-12-08,"7","Kaçanik","Kaçanik",1
"11846",2020-12-08,"10","Kamenicë","Hogosh",2
"11847",2020-12-08,"10","Kamenicë","Kamenicë",1
"11848",2020-12-08,"10","Kamenicë","Karacevë e poshtme",2
"11849",2020-12-08,"10","Kamenicë","Kopernicë",1
"11850",2020-12-08,"10","Kamenicë","Muçivercë",1
"11851",2020-12-08,"10","Kamenicë","Rahovicë",1
"11852",2020-12-08,"10","Kamenicë","Shpashnicë e poshtme",3
"11853",2020-12-08,"37","Kllokot","Mogillë",1
"11854",2020-12-08,"13","Lipjan","Banullë",4
"11855",2020-12-08,"13","Lipjan","Bujan",1
"11856",2020-12-08,"13","Lipjan","Lipjan",8
"11857",2020-12-08,"13","Lipjan","Medvec - LP",1
"11858",2020-12-08,"13","Lipjan","Qylagë",1
"11859",2020-12-08,"13","Lipjan","Rasinoc",1
"11860",2020-12-08,"13","Lipjan","Sllovi",1
"11861",2020-12-08,"13","Lipjan","Topliqan",3
"11862",2020-12-08,"30","Malishevë","Banjë",1
"11863",2020-12-08,"30","Malishevë","Bubavec",2
"11864",2020-12-08,"30","Malishevë","Malishevë",5
"11865",2020-12-08,"30","Malishevë","Pagarushë",1
"11866",2020-12-08,"11","Mitrovicë","Bare",4
"11867",2020-12-08,"11","Mitrovicë","Kçiq i Madh",2
"11868",2020-12-08,"11","Mitrovicë","Mitrovicë",19
"11869",2020-12-08,"11","Mitrovicë","Shipol",2
"11870",2020-12-08,"11","Mitrovicë","Shupkofc",1
"11871",2020-12-08,"11","Mitrovicë","Stanterg",2
"11872",2020-12-08,"14","Novobërdë","Kufcë e epërme",1
"11873",2020-12-08,"14","Novobërdë","Llabjan",2
"11874",2020-12-08,"15","Obiliq","Bakshi",1
"11875",2020-12-08,"15","Obiliq","Kryshec",2
"11876",2020-12-08,"15","Obiliq","Obiliq",2
"11877",2020-12-08,"18","Podujevë","Bajqinë",2
"11878",2020-12-08,"18","Podujevë","Bradash",1
"11879",2020-12-08,"18","Podujevë","Dobërdol - PD",4
"11880",2020-12-08,"18","Podujevë","Gllamnik",5
"11881",2020-12-08,"18","Podujevë","Konushec",1
"11882",2020-12-08,"18","Podujevë","Llapashticë e Epërme",1
"11883",2020-12-08,"18","Podujevë","Llaushë - PD",1
"11884",2020-12-08,"18","Podujevë","Lupç i Poshtëm",1
"11885",2020-12-08,"18","Podujevë","Majac",1
"11886",2020-12-08,"18","Podujevë","Obrançë",4
"11887",2020-12-08,"18","Podujevë","Penuhë",1
"11888",2020-12-08,"18","Podujevë","Podujevë",24
"11889",2020-12-08,"18","Podujevë","Repë",1
"11890",2020-12-08,"18","Podujevë","Revuq",1
"11891",2020-12-08,"18","Podujevë","Sfeqël",1
"11892",2020-12-08,"18","Podujevë","Shajkoc",3
"11893",2020-12-08,"18","Podujevë","Shakovicë",2
"11894",2020-12-08,"19","Prishtinë","Bardhosh",3
"11895",2020-12-08,"19","Prishtinë","Çagllavicë - PR",1
"11896",2020-12-08,"19","Prishtinë","Hajvali",11
"11897",2020-12-08,"19","Prishtinë","Kolovicë",1
"11898",2020-12-08,"19","Prishtinë","Makoc",4
"11899",2020-12-08,"19","Prishtinë","Mramor",2
"11900",2020-12-08,"19","Prishtinë","Prishtinë",247
"11901",2020-12-08,"20","Prizren","Gjonaj",1
"11902",2020-12-08,"20","Prizren","Prizren",4
"11903",2020-12-08,"22","Shtime","Gjurkoc",1
"11904",2020-12-08,"22","Shtime","Godanc i Epërm",1
"11905",2020-12-08,"22","Shtime","Muzeqinë",1
"11906",2020-12-08,"22","Shtime","Pjetershticë",2
"11907",2020-12-08,"22","Shtime","Shtime",2
"11908",2020-12-08,"22","Shtime","Vojnoc",1
"11909",2020-12-08,"21","Skënderaj","Klinë e Epërme",3
"11910",2020-12-08,"21","Skënderaj","Polac i ri",1
"11911",2020-12-08,"21","Skënderaj","Skënderaj",1
"11912",2020-12-08,"24","Suharekë","Gelancë",1
"11913",2020-12-08,"24","Suharekë","Gjinoc",1
"11914",2020-12-08,"24","Suharekë","Peqan",1
"11915",2020-12-08,"24","Suharekë","Sallagrazhdë",1
"11916",2020-12-08,"24","Suharekë","Suharekë",2
"11917",2020-12-08,"26","Viti","Kabash",3
"11918",2020-12-08,"26","Viti","Lubishtë",1
"11919",2020-12-08,"26","Viti","Pozhoran",12
"11920",2020-12-08,"26","Viti","Sadovine e jerlive",1
"11921",2020-12-08,"26","Viti","Terpeze",1
"11922",2020-12-08,"26","Viti","Viti",2
"11923",2020-12-08,"27","Vushtrri","Bivolak",2
"11924",2020-12-08,"27","Vushtrri","Dobërllukë",1
"11925",2020-12-08,"27","Vushtrri","Lumadh",1
"11926",2020-12-08,"27","Vushtrri","Reznik",1
"11927",2020-12-08,"27","Vushtrri","Stanoc i Epërm",1
"11928",2020-12-08,"27","Vushtrri","Stanovc i poshtem",2
"11929",2020-12-08,"27","Vushtrri","Vushtrri",8
"11930",2020-12-09,"1","Deçan","Baballoq",1
"11931",2020-12-09,"1","Deçan","Deçan",1
"11932",2020-12-09,"1","Deçan","Prapaçan",1
"11933",2020-12-09,"1","Deçan","Strellc i Epërm",2
"11934",2020-12-09,"1","Deçan","Strellc i Ulët",1
"11935",2020-12-09,"5","Dragash","Dragash",3
"11936",2020-12-09,"3","Drenas","Baicë",1
"11937",2020-12-09,"3","Drenas","Dobrashec",1
"11938",2020-12-09,"3","Drenas","Drenas",1
"11939",2020-12-09,"3","Drenas","Gllobar",1
"11940",2020-12-09,"3","Drenas","Komoran",3
"11941",2020-12-09,"3","Drenas","Nekoc",1
"11942",2020-12-09,"3","Drenas","Poklek",1
"11943",2020-12-09,"3","Drenas","Verboc",2
"11944",2020-12-09,"25","Ferizaj","Ferizaj",6
"11945",2020-12-09,"25","Ferizaj","Lloshkobare",1
"11946",2020-12-09,"9","Fushë Kosovë","Fushë Kosovë",22
"11947",2020-12-09,"9","Fushë Kosovë","Miradi e Epërme",1
"11948",2020-12-09,"9","Fushë Kosovë","Miradi e Poshtme",2
"11949",2020-12-09,"9","Fushë Kosovë","Sllatinë - FK",2
"11950",2020-12-09,"2","Gjakovë","Babaj Bokës",2
"11951",2020-12-09,"2","Gjakovë","Gjakovë",18
"11952",2020-12-09,"2","Gjakovë","Korenicë",1
"11953",2020-12-09,"2","Gjakovë","Marmull",1
"11954",2020-12-09,"2","Gjakovë","Molliq",1
"11955",2020-12-09,"2","Gjakovë","Qerim",1
"11956",2020-12-09,"2","Gjakovë","Sheremet",1
"11957",2020-12-09,"2","Gjakovë","Skivjan",2
"11958",2020-12-09,"2","Gjakovë","Vraniq",1
"11959",2020-12-09,"4","Gjilan","Gjilan",2
"11960",2020-12-09,"34","Graçanicë","Shushicë",1
"11961",2020-12-09,"6","Istog","Banjë - IS",1
"11962",2020-12-09,"6","Istog","Gurakoc",1
"11963",2020-12-09,"6","Istog","Istog",7
"11964",2020-12-09,"6","Istog","Lubozhdë",1
"11965",2020-12-09,"6","Istog","Orrobërdë",1
"11966",2020-12-09,"6","Istog","Tomoc",1
"11967",2020-12-09,"6","Istog","Uçë",1
"11968",2020-12-09,"6","Istog","Vrellë",2
"11969",2020-12-09,"6","Istog","Zallç",1
"11970",2020-12-09,"31","Junik","Junik",1
"11971",2020-12-09,"7","Kaçanik","Bob",1
"11972",2020-12-09,"10","Kamenicë","Koretin",1
"11973",2020-12-09,"8","Klinë","Bokshiq",1
"11974",2020-12-09,"8","Klinë","Grabanicë",1
"11975",2020-12-09,"8","Klinë","Jagodë",1
"11976",2020-12-09,"8","Klinë","Jashanicë",1
"11977",2020-12-09,"8","Klinë","Klinë",2
"11978",2020-12-09,"8","Klinë","Rudicë",1
"11979",2020-12-09,"8","Klinë","Sferkë",1
"11980",2020-12-09,"8","Klinë","Zajm",1
"11981",2020-12-09,"13","Lipjan","Banullë",1
"11982",2020-12-09,"13","Lipjan","Gadime e Epërme",1
"11983",2020-12-09,"13","Lipjan","Janjevë",1
"11984",2020-12-09,"13","Lipjan","Kojskë",1
"11985",2020-12-09,"13","Lipjan","Lipjan",11
"11986",2020-12-09,"13","Lipjan","Shalë - LP",2
"11987",2020-12-09,"13","Lipjan","Sllovi",1
"11988",2020-12-09,"13","Lipjan","Topliqan",2
"11989",2020-12-09,"13","Lipjan","Vërshec",1
"11990",2020-12-09,"13","Lipjan","Vrellë e Goleshit",1
"11991",2020-12-09,"30","Malishevë","Carrallukë",1
"11992",2020-12-09,"30","Malishevë","Kijevë",2
"11993",2020-12-09,"30","Malishevë","Llazicë",1
"11994",2020-12-09,"30","Malishevë","Malishevë",2
"11995",2020-12-09,"30","Malishevë","Pagarushë",2
"11996",2020-12-09,"30","Malishevë","Senik",1
"11997",2020-12-09,"11","Mitrovicë","Bare",1
"11998",2020-12-09,"11","Mitrovicë","Kçiq i Madh",4
"11999",2020-12-09,"11","Mitrovicë","Kushtovë",1
"12000",2020-12-09,"11","Mitrovicë","Mitrovicë",27
"12001",2020-12-09,"11","Mitrovicë","Shupkofc",2
"12002",2020-12-09,"11","Mitrovicë","Suhadoll",1
"12003",2020-12-09,"11","Mitrovicë","Vaganicë",1
"12004",2020-12-09,"11","Mitrovicë","Zhabar i Eperm",2
"12005",2020-12-09,"15","Obiliq","Krushevc",1
"12006",2020-12-09,"15","Obiliq","Milloshevë",1
"12007",2020-12-09,"15","Obiliq","Obiliq",9
"12008",2020-12-09,"17","Pejë","Çallapek",1
"12009",2020-12-09,"17","Pejë","Dobërdol - PJ",1
"12010",2020-12-09,"17","Pejë","Kotradiq",2
"12011",2020-12-09,"17","Pejë","Leshan",1
"12012",2020-12-09,"17","Pejë","Llozhan",1
"12013",2020-12-09,"17","Pejë","Novosellë - PJ",2
"12014",2020-12-09,"17","Pejë","Pejë",19
"12015",2020-12-09,"17","Pejë","Sverkë",2
"12016",2020-12-09,"17","Pejë","Trestenik",1
"12017",2020-12-09,"17","Pejë","Vitomiricë",3
"12018",2020-12-09,"18","Podujevë","Bajqinë",2
"12019",2020-12-09,"18","Podujevë","Balloc",1
"12020",2020-12-09,"18","Podujevë","Bradash",1
"12021",2020-12-09,"18","Podujevë","Buricë",1
"12022",2020-12-09,"18","Podujevë","Dobratin - PD",1
"12023",2020-12-09,"18","Podujevë","Dumnicë e Epërme - PD",1
"12024",2020-12-09,"18","Podujevë","Dumnicë e Poshtme - PD",2
"12025",2020-12-09,"18","Podujevë","Gërdoc",11
"12026",2020-12-09,"18","Podujevë","Gllamnik",1
"12027",2020-12-09,"18","Podujevë","Halabak",1
"12028",2020-12-09,"18","Podujevë","Lladoc",1
"12029",2020-12-09,"18","Podujevë","Llapashticë e Epërme",3
"12030",2020-12-09,"18","Podujevë","Lluzhan",1
"12031",2020-12-09,"18","Podujevë","Lupç i Poshtëm",1
"12032",2020-12-09,"18","Podujevë","Podujevë",19
"12033",2020-12-09,"19","Prishtinë","Bardhosh",2
"12034",2020-12-09,"19","Prishtinë","Hajvali",4
"12035",2020-12-09,"19","Prishtinë","Koliq",1
"12036",2020-12-09,"19","Prishtinë","Kolovicë",3
"12037",2020-12-09,"19","Prishtinë","Llukar",1
"12038",2020-12-09,"19","Prishtinë","Makoc",1
"12039",2020-12-09,"19","Prishtinë","Mramor",3
"12040",2020-12-09,"19","Prishtinë","Orlloviq",1
"12041",2020-12-09,"19","Prishtinë","Prishtinë",205
"12042",2020-12-09,"19","Prishtinë","Shashkoc",1
"12043",2020-12-09,"19","Prishtinë","Trudë",1
"12044",2020-12-09,"20","Prizren","Atmagjë",1
"12045",2020-12-09,"20","Prizren","Prizren",16
"12046",2020-12-09,"20","Prizren","Vlashnjë",5
